GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,TIME_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_SCORE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,EXACT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,20900982,487,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,1,1,Made Shot,Step Back Jump shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,31,31.73972275,129,290,1,1,20100313,GSW,TOR
Shot Chart Detail,20900101,429,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,1,721,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,29,29.25645228,187,225,1,1,20091109,GSW,MIN
Shot Chart Detail,20900141,360,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,55,775,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,29,29.36205034,-142,257,1,1,20091114,MIL,GSW
Shot Chart Detail,20900751,549,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,55,55,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,29,29.92022727,-131,269,1,1,20100206,GSW,OKC
Shot Chart Detail,20900756,179,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,34,2074,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,28,28.73412605,-161,238,1,1,20100208,GSW,DAL
Shot Chart Detail,20901200,173,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,30,2070,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,28,28.0777492,-106,260,1,1,20100411,GSW,OKC
Shot Chart Detail,20900181,249,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,29,1529,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,27,27.05198699,-134,235,1,1,20091120,GSW,POR
Shot Chart Detail,20900383,340,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,15,975,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,27,27.90877998,7,279,1,1,20091218,GSW,WAS
Shot Chart Detail,20900602,454,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,23,803,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,27,27.02961339,198,184,1,1,20100118,GSW,CHI
Shot Chart Detail,20900634,162,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,59,1979,Made Shot,Step Back Jump shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,27,27.47671742,176,211,1,1,20100122,GSW,NJN
Shot Chart Detail,20900688,32,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,13,2653,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,27,27.25233935,170,213,1,1,20100129,GSW,CHA
Shot Chart Detail,20900778,110,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,39,2199,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,27,27.759683,136,242,1,1,20100210,GSW,LAC
Shot Chart Detail,20900790,170,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,4,1984,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,27,27.31300057,62,266,1,1,20100216,LAL,GSW
Shot Chart Detail,20900858,183,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,20,1940,Made Shot,Step Back Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,27,27.91146718,-161,228,1,1,20100225,GSW,DEN
Shot Chart Detail,20900963,285,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,45,1425,Made Shot,Step Back Jump shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,27,27.60036232,157,227,1,1,20100311,GSW,POR
Shot Chart Detail,20900995,346,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,14,914,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,27,27.22590678,-190,195,1,1,20100315,GSW,LAL
Shot Chart Detail,20900995,423,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,40,460,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,27,27.04459281,54,265,1,1,20100315,GSW,LAL
Shot Chart Detail,20901214,135,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,37,2077,Made Shot,Step Back Jump shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,27,27.94154613,192,203,1,1,20100413,GSW,UTA
Shot Chart Detail,20900030,264,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,0,1500,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,26,26.12967661,-76,250,1,1,20091030,PHX,GSW
Shot Chart Detail,20900181,69,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,29,2489,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,26,26.91189328,-155,220,1,1,20091120,GSW,POR
Shot Chart Detail,20900238,197,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,49,1849,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,26,26.97128102,-68,261,1,1,20091128,GSW,LAL
Shot Chart Detail,20900252,598,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,18,18,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,26,26.99814808,61,263,1,1,20091130,GSW,IND
Shot Chart Detail,20900383,466,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,10,430,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,26,26.91505155,9,269,1,1,20091218,GSW,WAS
Shot Chart Detail,20900419,290,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,29,1229,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,26,26.5452444,-92,249,1,1,20091223,NOH,GSW
Shot Chart Detail,20900438,259,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,38,1538,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,26,26.47810416,122,235,1,1,20091226,GSW,PHX
Shot Chart Detail,20900552,547,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,5,125,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,26,26.80914023,7,268,1,1,20100111,GSW,CLE
Shot Chart Detail,20900568,385,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,38,758,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,26,26.17728023,-125,230,1,1,20100113,GSW,MIA
Shot Chart Detail,20900602,158,201939,Stephen Curry,1610612744,Golden State Warriors,2,11,46,2146,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,26,26.66720833,155,217,1,1,20100118,GSW,CHI
Shot Chart Detail,20900602,264,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,2,1622,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,26,26.54147697,-109,242,1,1,20100118,GSW,CHI
Shot Chart Detail,20900602,570,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,51,231,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,26,26.6084573,-76,255,1,1,20100118,GSW,CHI
Shot Chart Detail,20900619,594,201939,Stephen Curry,1610612744,Golden State Warriors,5,1,59,-601,Made Shot,Step Back Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,26,26.97647123,-82,257,1,1,20100120,GSW,DEN
Shot Chart Detail,20900634,298,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,34,1234,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,26,26.87154629,-188,192,1,1,20100122,GSW,NJN
Shot Chart Detail,20900644,11,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,14,2834,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,26,26.2488095,80,250,1,1,20100123,PHX,GSW
Shot Chart Detail,20900688,147,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,9,1989,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,26,26.79272289,-147,224,1,1,20100129,GSW,CHA
Shot Chart Detail,20900751,96,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,55,2335,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,26,26.97128102,-168,211,1,1,20100206,GSW,OKC
Shot Chart Detail,20900778,38,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,20,2660,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,26,26.53450584,62,258,1,1,20100210,GSW,LAC
Shot Chart Detail,20900778,60,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,42,2502,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,26,26.46091457,-213,157,1,1,20100210,GSW,LAC
Shot Chart Detail,20900778,273,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,53,1253,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,26,26.53450584,62,258,1,1,20100210,GSW,LAC
Shot Chart Detail,20900778,371,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,33,753,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,26,26.60920893,7,266,1,1,20100210,GSW,LAC
Shot Chart Detail,20900858,328,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,2,1202,Made Shot,Step Back Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,26,26.82181948,-146,225,1,1,20100225,GSW,DEN
Shot Chart Detail,20900877,136,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,54,2094,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,26,26.29923953,-141,222,1,1,20100227,GSW,DET
Shot Chart Detail,20900896,388,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,37,817,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,26,26.16734606,152,213,1,1,20100302,MIA,GSW
Shot Chart Detail,20900919,160,201939,Stephen Curry,1610612744,Golden State Warriors,2,11,11,2111,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,26,26.62423708,111,242,1,1,20100305,ATL,GSW
Shot Chart Detail,20900919,232,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,43,1663,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,26,26.26880279,-163,206,1,1,20100305,ATL,GSW
Shot Chart Detail,20900919,323,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,44,1184,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,26,26.03420827,-163,203,1,1,20100305,ATL,GSW
Shot Chart Detail,20900944,477,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,30,30,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,26,26.54241888,-171,203,1,1,20100308,NOH,GSW
Shot Chart Detail,20900963,534,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,30,90,Made Shot,Step Back Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,26,26.90074348,2,269,1,1,20100311,GSW,POR
Shot Chart Detail,20900995,283,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,57,1317,Made Shot,Step Back Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,26,26.0754674,67,252,1,1,20100315,GSW,LAL
Shot Chart Detail,20900995,479,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,9,249,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,26,26.69569254,171,205,1,1,20100315,GSW,LAL
Shot Chart Detail,20901067,51,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,54,2574,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,26,26.40700665,143,222,1,1,20100324,GSW,MEM
Shot Chart Detail,20901067,359,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,40,1120,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,26,26.57310671,-98,247,1,1,20100324,GSW,MEM
Shot Chart Detail,20901067,439,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,30,750,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,26,26.02325883,-11,260,1,1,20100324,GSW,MEM
Shot Chart Detail,20901086,283,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,21,1161,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,26,26.10076627,-75,250,1,1,20100327,GSW,DAL
Shot Chart Detail,20901130,401,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,20,620,Made Shot,Step Back Jump shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,26,26.32052431,146,219,1,1,20100402,GSW,NYK
Shot Chart Detail,20901152,368,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,27,747,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,26,26.04169733,-229,124,1,1,20100406,WAS,GSW
Shot Chart Detail,20901163,310,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,39,939,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,26,26.2606169,209,159,1,1,20100407,MIN,GSW
Shot Chart Detail,20901200,296,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,39,1479,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,26,26.36228366,-139,224,1,1,20100411,GSW,OKC
Shot Chart Detail,20900069,21,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,30,2730,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,25,25.05693517,127,216,1,1,20091104,GSW,MEM
Shot Chart Detail,20900150,371,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,8,668,Made Shot,Jump Shot,3PT Field Goal,3,Left Corner 3,Left Side(L),24+ ft.,25,25.42597097,-242,78,1,1,20091117,CLE,GSW
Shot Chart Detail,20900163,137,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,56,2096,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,25,25.40806958,-234,99,1,1,20091118,BOS,GSW
Shot Chart Detail,20900204,226,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,28,1708,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,25,25.42833066,196,162,1,1,20091124,DAL,GSW
Shot Chart Detail,20900216,7,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,2,2822,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,25,25.03197955,176,178,1,1,20091125,SAS,GSW
Shot Chart Detail,20900256,288,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,16,1456,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,25,25.12050955,-40,248,1,1,20091201,DEN,GSW
Shot Chart Detail,20900332,128,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,56,2036,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,25,25.89845555,32,257,1,1,20091212,DET,GSW
Shot Chart Detail,20900383,62,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,28,2488,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,25,25.02818411,-204,145,1,1,20091218,GSW,WAS
Shot Chart Detail,20900383,199,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,39,1779,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,25,25.92682009,-52,254,1,1,20091218,GSW,WAS
Shot Chart Detail,20900409,355,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,3,1023,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,25,25.06890504,-122,219,1,1,20091222,MEM,GSW
Shot Chart Detail,20900419,194,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,5,1745,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,25,25.48038461,154,203,1,1,20091223,NOH,GSW
Shot Chart Detail,20900438,9,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,37,2797,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,25,25.04156545,-202,148,1,1,20091226,GSW,PHX
Shot Chart Detail,20900438,30,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,51,2631,Made Shot,Step Back Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,25,25.22003172,-202,151,1,1,20091226,GSW,PHX
Shot Chart Detail,20900503,23,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,36,2736,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,25,25.2491584,146,206,1,1,20100105,DEN,GSW
Shot Chart Detail,20900503,39,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,5,2645,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,25,25.03517525,174,180,1,1,20100105,DEN,GSW
Shot Chart Detail,20900503,514,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,50,170,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,25,25.60351538,-177,185,1,1,20100105,DEN,GSW
Shot Chart Detail,20900529,483,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,3,303,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,25,25.94089436,-27,258,1,1,20100108,GSW,SAC
Shot Chart Detail,20900568,277,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,56,1376,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,25,25.6727482,-185,178,1,1,20100113,GSW,MIA
Shot Chart Detail,20900644,55,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,20,2540,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,25,25.47508587,173,187,1,1,20100123,PHX,GSW
Shot Chart Detail,20900644,477,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,30,330,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,25,25.1149358,24,250,1,1,20100123,PHX,GSW
Shot Chart Detail,20900644,538,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,19,19,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,25,25.14676918,160,194,1,1,20100123,PHX,GSW
Shot Chart Detail,20900662,190,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,10,2050,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,25,25.22855525,12,252,1,1,20100126,SAC,GSW
Shot Chart Detail,20900717,538,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,6,6,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,25,25.23846271,-97,233,1,1,20100202,HOU,GSW
Shot Chart Detail,20900814,66,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,25,2485,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,25,25.40551121,-212,140,1,1,20100219,GSW,UTA
Shot Chart Detail,20900829,432,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,41,401,Made Shot,Step Back Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,25,25.72800031,12,257,1,1,20100221,GSW,ATL
Shot Chart Detail,20900877,246,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,54,1374,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,25,25.14358765,-52,246,1,1,20100227,GSW,DET
Shot Chart Detail,20900877,445,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,21,261,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,25,25.71575393,9,257,1,1,20100227,GSW,DET
Shot Chart Detail,20900896,130,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,57,2217,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,25,25.18590876,163,192,1,1,20100302,MIA,GSW
Shot Chart Detail,20900919,124,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,2,2282,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,25,25.55386468,-130,220,1,1,20100305,ATL,GSW
Shot Chart Detail,20900919,228,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,20,1700,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,25,25.05693517,-127,216,1,1,20100305,ATL,GSW
Shot Chart Detail,20900925,321,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,59,1019,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,25,25.72625118,130,222,1,1,20100306,CHA,GSW
Shot Chart Detail,20900944,475,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,56,56,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,25,25.9023165,-23,258,1,1,20100308,NOH,GSW
Shot Chart Detail,20900982,444,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,38,338,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,25,25.36020505,-117,225,1,1,20100313,GSW,TOR
Shot Chart Detail,20901032,193,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,20,1820,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,25,25.15631134,-122,220,1,1,20100320,MEM,GSW
Shot Chart Detail,20901086,434,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,41,341,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,25,25.4,0,254,1,1,20100327,GSW,DAL
Shot Chart Detail,20901096,168,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,26,2066,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,25,25.84956479,-16,258,1,1,20100328,LAC,GSW
Shot Chart Detail,20901145,62,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,29,2549,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,25,25.27152548,-117,224,1,1,20100404,TOR,GSW
Shot Chart Detail,20901152,126,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,16,2236,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,25,25.75266976,-188,176,1,1,20100406,WAS,GSW
Shot Chart Detail,20901152,298,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,59,1259,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,25,25.3938969,159,198,1,1,20100406,WAS,GSW
Shot Chart Detail,20901163,37,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,51,2571,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,25,25.30474264,-23,252,1,1,20100407,MIN,GSW
Shot Chart Detail,20901194,186,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,11,1871,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,25,25.85207922,193,172,1,1,20100410,LAC,GSW
Shot Chart Detail,20901200,338,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,25,1165,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,25,25.69065978,201,160,1,1,20100411,GSW,OKC
Shot Chart Detail,20901229,35,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,22,2662,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,25,25.87856256,163,201,1,1,20100414,POR,GSW
Shot Chart Detail,20901229,118,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,0,2220,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,25,25.27231687,187,170,1,1,20100414,POR,GSW
Shot Chart Detail,20901229,383,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,0,540,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,25,25.05693517,-127,216,1,1,20100414,POR,GSW
Shot Chart Detail,20900030,487,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,23,443,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,24,24.70020243,1,247,1,1,20091030,PHX,GSW
Shot Chart Detail,20900096,278,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,18,1518,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,24,24.90883377,-59,242,1,1,20091108,SAC,GSW
Shot Chart Detail,20900204,501,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,21,141,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,24,24.16712643,-182,159,1,1,20091124,DAL,GSW
Shot Chart Detail,20900256,329,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,7,1207,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,24,24.07093683,-154,185,1,1,20091201,DEN,GSW
Shot Chart Detail,20900298,311,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,59,1319,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,24,24.48611852,119,214,1,1,20091207,OKC,GSW
Shot Chart Detail,20900298,510,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,55,235,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,24,24.04682931,132,201,1,1,20091207,OKC,GSW
